query_id,mask_ratio,clean_rank,attention_margin_drop,random_margin_drop,attention_descriptor_drift,random_descriptor_drift,attention_positive_similarity_drop,random_positive_similarity_drop,attention_rank_degradation,random_rank_degradation,attention_failure_flip,random_failure_flip,attention_hit_at_1,random_hit_at_1,attention_hit_at_5,random_hit_at_5,attention_hit_at_10,random_hit_at_10,paired_margin_difference
358,0.1,1,0.09888103604316711,0.04597488343715668,0.2513056993484497,0.1361452579498291,0.10087838768959045,0.05512030720710755,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.052906152606010434
670,0.1,1,0.11088433861732483,0.03459574580192566,0.3938911557197571,0.20974931716918946,0.1721523106098175,0.095120769739151,1,0.0,1,0.0,0,1.0,1,1.0,1,1.0,0.07628859281539917
210,0.1,1,0.08328068256378174,0.04705466628074646,0.3309662342071533,0.16564804315567017,0.17160332202911377,0.0842128872871399,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.036226016283035276
549,0.1,1,0.08041590452194214,0.02253667712211609,0.3274914026260376,0.10308773517608642,0.10751029849052429,0.029193705320358275,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05787922739982605
511,0.1,1,0.0671481192111969,0.003424280881881714,0.4518861770629883,0.2051028847694397,0.21667516231536865,0.08348798155784606,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.06372383832931519
473,0.1,1,0.14266344904899597,0.019094866514205933,0.440077543258667,0.1015822410583496,0.18429327011108398,0.030020546913146973,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.12356858253479004
608,0.1,1,0.16111896932125092,0.04365675151348114,0.3359978199005127,0.1642960786819458,0.18053004145622253,0.07179078459739685,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.11746221780776978
409,0.1,1,0.062063395977020264,0.016329747438430787,0.2527589797973633,0.06723041534423828,0.06156867742538452,0.01592232584953308,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.04573364853858948
429,0.1,1,0.1282396912574768,0.076260244846344,0.3314536213874817,0.17521296739578246,0.12268480658531189,0.08545193076133728,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05197944641113281
550,0.1,1,0.16829651594161987,0.045563685894012454,0.37373852729797363,0.14053049087524414,0.18540677428245544,0.053118550777435304,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.12273283004760742
275,0.1,1,0.07206475734710693,0.02800810933113098,0.3562229871749878,0.12353932857513428,0.11381387710571289,0.03263818621635437,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.044056648015975954
613,0.1,1,0.01744753122329712,0.02293175458908081,0.2555459141731262,0.13936442136764526,0.06438499689102173,0.04204389452934265,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.005484223365783691
509,0.1,3,-0.01129835844039917,-0.0021742045879364013,0.30565333366394043,0.1235584020614624,0.06813076138496399,0.014747387170791626,-2,-1.2,0,0.0,1,0.2,1,1.0,1,1.0,-0.009124153852462768
37,0.1,1,0.1030212938785553,0.01377580463886261,0.27099883556365967,0.09843319654464722,0.10096952319145203,0.012101197242736816,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.0892454892396927
514,0.1,1,-0.008814334869384766,0.009525179862976074,0.20212841033935547,0.0885116457939148,-0.002769172191619873,0.0069773316383361815,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.01833951473236084
268,0.1,1,0.01839342713356018,-0.0029826283454895018,0.2720279097557068,0.13707752227783204,0.060042619705200195,0.010608482360839843,1,0.2,1,0.2,0,0.8,1,1.0,1,1.0,0.021376055479049683
