query_id,window_y,window_x,attention_score,margin_drop,positive_similarity_drop,descriptor_drift,rank_degradation,clean_hit_at_1,clean_rank,perturbed_rank,clean_margin,perturbed_margin,mask_tokens,mask_pixels
250,5,8,0.0008505018195137382,-0.00016933679580688477,0.0009148716926574707,0.0005733966827392578,0,1,1,1,0.04944068193435669,0.049610018730163574,4,784
250,5,9,0.00074310990748927,-0.0006014704704284668,0.0009856224060058594,0.0005315542221069336,0,1,1,1,0.04944068193435669,0.050042152404785156,4,784
250,5,10,0.0006408939370885491,-3.9249658584594727e-05,0.00024822354316711426,0.0004596710205078125,0,1,1,1,0.04944068193435669,0.049479931592941284,4,784
250,5,11,0.0006762013072147965,5.233287811279297e-05,0.0014335811138153076,0.0005005598068237305,0,1,1,1,0.04944068193435669,0.049388349056243896,4,784
250,5,12,0.0007190782926045358,0.000590205192565918,0.0028540492057800293,0.0006468296051025391,0,1,1,1,0.04944068193435669,0.04885047674179077,4,784
250,5,13,0.0007632003398612142,0.00024622678756713867,0.0021404623985290527,0.0004315376281738281,0,1,1,1,0.04944068193435669,0.04919445514678955,4,784
250,5,14,0.001103369751945138,0.0005079209804534912,0.0010038316249847412,0.00042897462844848633,0,1,1,1,0.04944068193435669,0.0489327609539032,4,784
250,5,15,0.0014680884778499603,-0.0011028051376342773,-0.0004425048828125,0.0013308525085449219,0,1,1,1,0.04944068193435669,0.05054348707199097,4,784
250,5,16,0.0015581408515572548,-0.0007919371128082275,0.000956118106842041,0.0017244219779968262,0,1,1,1,0.04944068193435669,0.05023261904716492,4,784
250,5,17,0.0015010721981525421,6.943941116333008e-05,-0.00030803680419921875,0.0021297335624694824,0,1,1,1,0.04944068193435669,0.04937124252319336,4,784
250,5,18,0.0013193755876272917,0.002213418483734131,-4.9173831939697266e-06,0.002192974090576172,0,1,1,1,0.04944068193435669,0.04722726345062256,4,784
250,5,19,0.001494757947511971,0.002012312412261963,-0.0003864765167236328,0.0014957785606384277,0,1,1,1,0.04944068193435669,0.04742836952209473,4,784
250,5,20,0.0013270429335534573,-0.00035884976387023926,7.88569450378418e-05,0.0014115571975708008,0,1,1,1,0.04944068193435669,0.04979953169822693,4,784
250,5,21,0.0007388385711237788,-0.0022622644901275635,0.0011590123176574707,0.0012224316596984863,0,1,1,1,0.04944068193435669,0.05170294642448425,4,784
250,6,0,0.0012503477046266198,0.0007498860359191895,0.001604914665222168,0.0059302449226379395,0,1,1,1,0.04944068193435669,0.0486907958984375,4,784
250,6,1,0.0009994932916015387,0.0037715137004852295,0.0017378032207489014,0.005986452102661133,0,1,1,1,0.04944068193435669,0.04566916823387146,4,784
