comparison,query_id,mask_ratio,left_margin_drop,right_margin_drop,left_descriptor_drift,right_descriptor_drift,left_positive_similarity_drop,right_positive_similarity_drop,left_rank_degradation,right_rank_degradation,left_failure_flip,right_failure_flip,left_hit_at_1,right_hit_at_1,left_hit_at_5,right_hit_at_5,left_hit_at_10,right_hit_at_10
attention_raw_topk-minus-attention_connected,429,0.15,0.11744284629821777,0.11572873592376709,0.4226337671279907,0.4230642318725586,0.13996270298957825,0.13824081420898438,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,550,0.15,0.216290682554245,0.216290682554245,0.48918718099594116,0.48918718099594116,0.23901546001434326,0.23901546001434326,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,275,0.15,0.10651224851608276,0.1200295090675354,0.4864864945411682,0.44256359338760376,0.1553952693939209,0.17859378457069397,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,613,0.15,0.07834377884864807,0.07834377884864807,0.3864138126373291,0.3864138126373291,0.10635063052177429,0.10635063052177429,1,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,509,0.15,-0.05786654353141785,-0.056660860776901245,0.4215129613876343,0.4234631061553955,0.09213793277740479,0.09536516666412354,-2,-2,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,37,0.15,0.09433341026306152,0.12109887599945068,0.361775279045105,0.32806897163391113,0.060716986656188965,0.10276329517364502,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,514,0.15,0.13201949000358582,0.031546324491500854,0.29426151514053345,0.2751808166503906,0.11983492970466614,0.052349746227264404,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,268,0.15,0.037463605403900146,0.023458153009414673,0.37429726123809814,0.3759629726409912,0.09460723400115967,0.09757000207901001,2,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,198,0.15,0.1290220320224762,0.1290220320224762,0.4541710615158081,0.4541710615158081,0.2021641731262207,0.2021641731262207,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,207,0.15,0.04906243085861206,0.05045992136001587,0.38599878549575806,0.37269818782806396,0.1629135012626648,0.16333264112472534,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,454,0.15,0.042071640491485596,0.04680436849594116,0.3027523159980774,0.2865177392959595,0.06622490286827087,0.06395834684371948,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,502,0.15,0.09729020297527313,0.09439384937286377,0.4011033773422241,0.41528862714767456,0.1570585072040558,0.15963143110275269,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,497,0.15,0.1279904842376709,0.12328509986400604,0.38385850191116333,0.38303112983703613,0.1431867480278015,0.14648419618606567,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,592,0.15,0.048399507999420166,0.0645085871219635,0.3570448160171509,0.401106059551239,0.1188197135925293,0.16817167401313782,1,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,105,0.15,0.0522022545337677,0.05336272716522217,0.534386157989502,0.5295944213867188,0.22907763719558716,0.2243245542049408,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,119,0.15,0.1071351170539856,0.11791835725307465,0.4208815097808838,0.4207897186279297,0.1259918510913849,0.13399893045425415,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,633,0.15,0.3118300586938858,0.3013373613357544,0.4624382257461548,0.47007596492767334,0.33555519580841064,0.32092413306236267,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,266,0.15,0.07786226272583008,0.07786226272583008,0.49297451972961426,0.49297451972961426,0.21643736958503723,0.21643736958503723,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,674,0.15,0.18469026684761047,0.19559454917907715,0.41958969831466675,0.4234139919281006,0.17873159050941467,0.19623523950576782,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,394,0.15,0.07598671317100525,0.07526472210884094,0.39237910509109497,0.3983153700828552,0.15751367807388306,0.1641228199005127,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,616,0.15,0.08619612455368042,0.060702189803123474,0.4341418743133545,0.42410731315612793,0.11962637305259705,0.11271709203720093,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,112,0.15,0.041664376854896545,0.041664376854896545,0.439161479473114,0.439161479473114,0.15834647417068481,0.15834647417068481,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,397,0.15,0.027574241161346436,0.02567911148071289,0.4676036834716797,0.45182931423187256,0.15191224217414856,0.13985449075698853,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,464,0.15,0.20189763605594635,0.2094237208366394,0.5429909825325012,0.5490701198577881,0.21082749962806702,0.21669495105743408,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,693,0.15,0.05836573243141174,0.06558388471603394,0.49774181842803955,0.4477142095565796,0.20010089874267578,0.18751344084739685,3,4,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,349,0.15,0.09238240122795105,0.11298328638076782,0.5343002080917358,0.5473848581314087,0.29556167125701904,0.30469515919685364,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,487,0.15,0.20597878098487854,0.19754096865653992,0.5067597031593323,0.48460912704467773,0.2259889841079712,0.22940880060195923,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,733,0.15,0.04765772819519043,0.0377081036567688,0.31705212593078613,0.320453405380249,0.10059276223182678,0.08654960989952087,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,471,0.15,-0.00494462251663208,0.023548349738121033,0.4428302049636841,0.4454665780067444,0.03130312263965607,0.04542972147464752,11,71,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,687,0.15,0.14342474937438965,0.14623069763183594,0.4953295588493347,0.49475687742233276,0.2926690876483917,0.2893115282058716,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,253,0.15,0.0866847038269043,0.08223220705986023,0.3781817555427551,0.3773094415664673,0.17936593294143677,0.18080756068229675,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,333,0.15,0.01240481436252594,0.04269099235534668,0.42213964462280273,0.416703462600708,0.15322411060333252,0.14657512307167053,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,34,0.15,0.010806336998939514,0.009788207709789276,0.4640042781829834,0.46712470054626465,0.03935617208480835,0.039014704525470734,114,111,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,290,0.15,0.010241270065307617,-0.007624894380569458,0.3830200433731079,0.37041592597961426,0.0974033772945404,0.08009588718414307,1,0,1,0,0,1,1,1,1,1
attention_raw_topk-minus-attention_connected,110,0.15,0.00021985173225402832,-0.014314353466033936,0.2005978226661682,0.20186299085617065,0.06943094730377197,0.07737928628921509,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,301,0.15,0.054923057556152344,0.05840000510215759,0.34359562397003174,0.3571018576622009,0.09936708211898804,0.10081556439399719,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,489,0.15,0.24259085953235626,0.24713602662086487,0.44382035732269287,0.43372422456741333,0.28855299949645996,0.28704169392585754,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,154,0.15,0.02234858274459839,0.024596139788627625,0.3597416281700134,0.3717655539512634,0.06446385383605957,0.0666232705116272,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,481,0.15,0.07202155888080597,0.05122372508049011,0.31222283840179443,0.2864975929260254,0.11531370878219604,0.10562562942504883,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,602,0.15,0.10688522458076477,0.0986950695514679,0.323444664478302,0.34353798627853394,0.0824618861079216,0.07766609638929367,627,562,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,48,0.15,0.12125909328460693,0.12290161848068237,0.33572471141815186,0.32605957984924316,0.13419687747955322,0.13592314720153809,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,192,0.15,0.01747077703475952,0.020959794521331787,0.3996922969818115,0.3992021679878235,0.008692681789398193,0.015198290348052979,2,2,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,576,0.15,0.0541360080242157,0.0164758563041687,0.39184296131134033,0.3742043972015381,0.1688215136528015,0.11558058857917786,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,350,0.15,0.17164024710655212,0.15073545277118683,0.5801106691360474,0.5673360824584961,0.3485061526298523,0.3340960741043091,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,527,0.15,0.06342878937721252,0.06256884336471558,0.36825454235076904,0.3933655619621277,0.08227559924125671,0.08632594347000122,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,152,0.15,0.011295020580291748,0.023710638284683228,0.44680196046829224,0.47216087579727173,0.16534528136253357,0.16756370663642883,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,66,0.15,-0.057839080691337585,-0.04872748255729675,0.3459264636039734,0.33880549669265747,0.030561625957489014,0.036518603563308716,-2,-2,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,355,0.15,0.03629443049430847,0.04402783513069153,0.49759721755981445,0.5027035474777222,0.21302106976509094,0.2378869354724884,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,589,0.15,0.1526488959789276,0.15367311239242554,0.515351414680481,0.5046025514602661,0.18394172191619873,0.18456298112869263,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,241,0.15,-0.018195778131484985,-0.013258233666419983,0.34278160333633423,0.3589158058166504,0.0710502564907074,0.07716858386993408,13,15,0,0,0,0,0,0,0,0
attention_raw_topk-minus-attention_connected,234,0.15,0.07257449626922607,0.06615358591079712,0.5190498232841492,0.5337451100349426,0.15105825662612915,0.13590145111083984,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,542,0.15,0.13678045570850372,0.13747471570968628,0.478895366191864,0.4915640354156494,0.1457827389240265,0.14291927218437195,1,1,1,1,0,0,1,1,1,1
attention_raw_topk-minus-attention_connected,22,0.15,0.10303589701652527,0.11216092109680176,0.4495953917503357,0.46449702978134155,0.18698418140411377,0.2048446238040924,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,474,0.15,0.1891864687204361,0.1891864687204361,0.4203760027885437,0.4203760027885437,0.2631567120552063,0.2631567120552063,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,658,0.15,0.13376310467720032,0.150106281042099,0.35769641399383545,0.3839762210845947,0.21272027492523193,0.20949649810791016,0,0,0,0,1,1,1,1,1,1
attention_raw_topk-minus-attention_connected,313,0.15,0.045341938734054565,0.046432554721832275,0.3600303530693054,0.3568546772003174,0.08400142192840576,0.08883032202720642,0,0,0,0,1,1,1,1,1,1
connected_topk:random_token-minus-random_pixel,18,0.15,0.019855529069900513,0.021189570426940918,0.17493728399276734,0.13771350383758546,0.060444438457489015,0.04742242693901062,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,22,0.15,0.06711350083351135,0.08727761209011078,0.18311187028884887,0.32944267988204956,0.09757413864135742,0.15118225216865538,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,34,0.15,-0.018677720427513124,-0.020605883002281188,0.23200569152832032,0.24453210830688477,-0.0033916473388671876,0.005768883228302002,30.4,48.4,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2
connected_topk:random_token-minus-random_pixel,36,0.15,0.005375534296035767,0.018972450494766237,0.16648733615875244,0.18892972469329833,0.0797101080417633,0.08983217477798462,0.4,0.4,0.2,0.2,0.8,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,37,0.15,0.05791222453117371,0.04385882019996643,0.161795973777771,0.1574025869369507,0.05467204451560974,0.06514903903007507,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,42,0.15,0.022257542610168456,0.007615095376968384,0.11375404596328735,0.13532595634460448,0.024367600679397583,0.004950797557830811,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,43,0.15,0.02058636546134949,0.027284452319145204,0.2144549608230591,0.1613323211669922,0.04043351411819458,0.0495103120803833,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,48,0.15,0.0916653722524643,0.10989118814468384,0.21957783699035643,0.24128338098526,0.09142402410507203,0.10998390913009644,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,59,0.15,0.049566125869750975,0.041258823871612546,0.10416575670242309,0.1449168086051941,0.06879748106002807,0.08948173522949218,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,66,0.15,0.0008904874324798584,-0.009340393543243408,0.1784273386001587,0.13892786502838134,0.039650151133537294,0.021360141038894654,-0.2,-0.4,0.0,0.0,0.0,0.2,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,72,0.15,0.03038433790206909,0.04617024064064026,0.1560875654220581,0.2760469079017639,0.045382213592529294,0.10249368548393249,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,105,0.15,0.010564970970153808,0.023044759035110475,0.1284944772720337,0.2066303014755249,0.044362825155258176,0.07614774107933045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,110,0.15,0.01309969425201416,0.015076231956481934,0.10974512100219727,0.1388923168182373,0.054562830924987794,0.07469664812088013,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,112,0.15,0.051896631717681885,0.03616616427898407,0.1893412947654724,0.26138145923614503,0.08777779936790467,0.11973643898963929,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,119,0.15,0.03894566297531128,0.060954582691192624,0.12836517095565797,0.2214740753173828,0.03529809713363648,0.07420321106910706,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,129,0.15,0.023225414752960204,0.023808524012565613,0.2725964546203613,0.25468246936798095,0.023582476377487182,0.004420852661132813,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,136,0.15,0.03699649572372436,0.03320745229721069,0.1823244571685791,0.21532258987426758,0.0525604248046875,0.07010373771190644,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,152,0.15,0.014353185892105103,0.03409782648086548,0.13876301050186157,0.16625072956085205,0.041616976261138916,0.06427389979362488,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,154,0.15,0.025772026181221007,0.03527607023715973,0.3212629914283752,0.26789469718933107,0.0855546236038208,0.07385244369506835,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,163,0.15,-0.0010479092597961426,-0.007405900955200195,0.15639833211898804,0.26470284461975097,0.00744670033454895,0.011382895708084106,0.2,-0.4,0.0,0.0,0.2,0.4,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,190,0.15,0.009953081607818604,0.01786954402923584,0.08895560503005981,0.17834819555282594,0.02954479455947876,0.09414066672325135,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,192,0.15,0.010153937339782714,0.015252116322517394,0.20401548147201537,0.24849517345428468,0.019954183697700502,0.025819867849349976,1.2,4.4,0.6,0.8,0.4,0.2,1.0,0.6,1.0,0.8
connected_topk:random_token-minus-random_pixel,198,0.15,0.039196884632110594,0.06278039216995239,0.1681004762649536,0.2445163130760193,0.06960617303848267,0.12599982023239137,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,207,0.15,0.015976029634475707,-0.0007391035556793213,0.13149284124374389,0.0636194109916687,0.05280855894088745,0.024804699420928954,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,210,0.15,0.07398134768009186,0.08648660778999329,0.23579881191253663,0.3037450432777405,0.1400883436203003,0.1698516309261322,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,211,0.15,0.061982208490371705,0.04486994743347168,0.2001168131828308,0.19004433155059813,0.08682122230529785,0.08596072793006897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,222,0.15,-0.004267758131027222,0.005892127752304077,0.05857841968536377,0.13239747285842896,0.00605928897857666,0.029863572120666503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,234,0.15,0.06410013139247894,0.05891239047050476,0.3249709963798523,0.2873870491981506,0.1077319860458374,0.09243309497833252,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,241,0.15,-0.023208799958229064,-0.027131929993629456,0.22913700342178345,0.2184422492980957,0.0342975378036499,0.010655304789543152,0.0,-5.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.4
connected_topk:random_token-minus-random_pixel,242,0.15,-0.007891219854354859,-0.002736908197402954,0.16584954261779786,0.25305585861206054,0.05018705129623413,0.09140494465827942,0.0,0.4,0.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,245,0.15,0.05900101065635681,0.029741519689559938,0.17129210233688355,0.15520204305648805,0.08671441078186035,0.07466480731964112,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,249,0.15,-0.015017330646514893,-0.015743589401245116,0.18022403717041016,0.16346462965011596,0.08093814849853516,0.07745867967605591,0.2,0.2,0.2,0.2,0.8,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,250,0.15,0.016093331575393676,0.01824418902397156,0.21000938415527343,0.338288414478302,0.05853937864303589,0.08220637440681458,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,253,0.15,0.0338763952255249,0.04320911169052124,0.1773303270339966,0.23477416038513182,0.08997411131858826,0.12206183075904846,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,258,0.15,0.038226523995399476,0.03368087410926819,0.17088550329208374,0.21525102853775024,0.03546852171421051,0.02720375657081604,6.0,1.0,0.4,0.8,0.6,0.2,0.8,1.0,0.8,1.0
connected_topk:random_token-minus-random_pixel,266,0.15,0.012459105253219605,0.04635888338088989,0.07224376201629638,0.253892195224762,0.026885581016540528,0.09859919548034668,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,268,0.15,0.0006521403789520264,0.011303627490997314,0.15099358558654785,0.19785983562469484,0.01934484839439392,0.03999699950218201,0.2,0.6,0.2,0.4,0.8,0.6,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,275,0.15,0.03271417617797852,0.04485543966293335,0.17993419170379638,0.18196659088134765,0.05947022438049317,0.052257311344146726,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,290,0.15,-0.006379187107086182,0.002077150344848633,0.16913127899169922,0.24137120246887206,0.045737022161483766,0.05437600016593933,0.0,0.6,0.0,0.2,1.0,0.8,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,301,0.15,0.025825244188308717,0.01784643530845642,0.2134185791015625,0.15691877603530885,0.0631584346294403,0.04338138103485108,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
connected_topk:random_token-minus-random_pixel,307,0.15,0.07445133626461028,0.05997352004051208,0.22915477752685548,0.22509852647781373,0.06910071969032287,0.07417607307434082,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
